时间(s)	加速度(m/s^2)
73.6200	-1.91679121e-08
73.6300	-1.20506500e-09
73.6400	1.98737532e-08
73.6500	2.74746422e-08
73.6600	3.26794549e-08
73.6700	1.36661632e-08
73.6800	-6.10832734e-09
73.6900	-2.35733173e-08
73.7000	-3.51186176e-08
73.7100	-2.12092521e-08
73.7200	-2.35072542e-09
73.7300	2.79527363e-08
73.7400	4.68837947e-08
73.7500	4.97901030e-08
73.7600	3.28516075e-08
73.7700	-1.80546304e-09
73.7800	-3.25085573e-08
73.7900	-6.10020766e-08
73.8000	-5.55776530e-08
73.8100	-3.91298981e-08
73.8200	-3.82273598e-09
73.8300	3.43543359e-08
73.8400	4.07548301e-08
73.8500	4.28231381e-08
73.8600	9.16890472e-09
73.8700	-2.22593055e-08
73.8800	-4.51881544e-08
73.8900	-5.40374603e-08
73.9000	-3.30712630e-08
73.9100	-6.94193233e-09
73.9200	2.59219201e-08
73.9300	3.94432394e-08
73.9400	3.69569452e-08
73.9500	1.69699679e-08
73.9600	-1.20173608e-08
73.9700	-2.35499381e-08
73.9800	-2.99738077e-08
73.9900	-5.71707635e-09
74.0000	2.24563275e-08
74.0100	4.14930961e-08
74.0200	5.59644670e-08
74.0300	3.46735559e-08
74.0400	1.11343886e-08
74.0500	-2.00863207e-08
74.0600	-3.91718752e-08
74.0700	-3.46612954e-08
74.0800	-1.80948957e-08
74.0900	1.30389530e-08
74.1000	3.12849783e-08
74.1100	3.96503390e-08
74.1200	2.36466577e-08
74.1300	-3.86462695e-09
74.1400	-2.53645612e-08
74.1500	-4.52900942e-08
74.1600	-2.91338485e-08
74.1700	-9.04324073e-09
74.1800	2.01912215e-08
74.1900	4.43332083e-08
74.2000	3.50103565e-08
74.2100	1.85963289e-08
74.2200	-1.96367012e-08
74.2300	-4.79361992e-08
74.2400	-5.84599034e-08
74.2500	-4.64596854e-08
74.2600	-9.23267476e-09
74.2700	2.70740492e-08
74.2800	6.27276664e-08
74.2900	6.24579507e-08
74.3000	4.66538209e-08
74.3100	6.05462538e-09
74.3200	-4.03108645e-08
74.3300	-5.74500108e-08
74.3400	-7.03771842e-08
74.3500	-3.67375567e-08
74.3600	-3.02837937e-09
74.3700	3.10720155e-08
74.3800	5.43217056e-08
74.3900	4.73444326e-08
74.4000	3.23316171e-08
74.4100	4.06015665e-09
74.4200	-1.28643907e-08
74.4300	-1.80056052e-08
74.4400	-7.65829723e-09
74.4500	1.28533536e-08
74.4600	2.51019858e-08
74.4700	3.40889001e-08
74.4800	1.96673800e-08
74.4900	4.57771017e-10
74.5000	-1.92894436e-08
74.5100	-3.75427055e-08
74.5200	-3.03591504e-08
74.5300	-2.08390375e-08
74.5400	1.04246453e-10
74.5500	1.61449672e-08
74.5600	1.97658610e-08
74.5700	1.56520224e-08
74.5800	-2.48075266e-10
74.5900	-1.26568531e-08
74.6000	-2.17036194e-08
74.6100	-1.85442773e-08
74.6200	-7.98729388e-09
74.6300	3.11150409e-09
74.6400	1.44047996e-08
74.6500	9.45298025e-09
74.6600	1.61314049e-09
74.6700	-1.50607208e-08
74.6800	-3.08097333e-08
74.6900	-3.09855537e-08
74.7000	-2.70251971e-08
74.7100	-5.27927911e-09
74.7200	1.56921381e-08
74.7300	3.48725224e-08
74.7400	4.31632960e-08
74.7500	3.61096184e-08
74.7600	1.87883144e-08
74.7700	-7.70051301e-09
74.7800	-2.75406022e-08
74.7900	-4.36652200e-08
74.8000	-3.84620856e-08
74.8100	-2.63274318e-08
74.8200	-2.46974724e-09
74.8300	2.31718768e-08
74.8400	3.32580545e-08
74.8500	4.07297289e-08
74.8600	2.59739461e-08
74.8700	1.04968062e-08
74.8800	-7.73460664e-09
74.8900	-1.99322669e-08
74.9000	-1.93525690e-08
74.9100	-1.27340805e-08
74.9200	1.76109151e-09
74.9300	1.15975855e-08
74.9400	1.75786218e-08
74.9500	1.30775940e-08
74.9600	3.18579046e-09
74.9700	-6.50804479e-09
74.9800	-1.61439381e-08
74.9900	-1.34227266e-08
75.0000	-9.12401244e-09
75.0100	8.42405173e-10
75.0200	9.73732700e-09
75.0300	1.02388652e-08
75.0400	8.87650530e-09
75.0500	1.14582691e-09
75.0600	-4.99063664e-09
75.0700	-8.02723803e-09
75.0800	-7.50073967e-09
75.0900	-2.66882912e-09
75.1000	1.42756432e-09
75.1100	4.96006130e-09
75.1200	4.43010536e-09
75.1300	1.98176887e-09
75.1400	-7.89962018e-10
75.1500	-3.64639144e-09
75.1600	-3.46067471e-09
75.1700	-2.95737453e-09
75.1800	-2.41802702e-09
75.1900	-2.01877155e-09
75.2000	-2.54012093e-09
75.2100	-2.47454997e-09
75.2200	-6.03070305e-10
75.2300	1.19842705e-09
75.2400	2.87469289e-09
75.2500	7.17608662e-10
75.2600	-5.73282765e-09
75.2700	-1.44440346e-08
75.2800	-2.47596593e-08
75.2900	-2.52996609e-08
75.3000	-2.16123661e-08
75.3100	-3.63574196e-09
75.3200	1.76639820e-08
75.3300	3.21868073e-08
75.3400	4.50802829e-08
75.3500	3.05323516e-08
75.3600	1.44154562e-08
75.3700	-1.05268623e-08
75.3800	-2.88609978e-08
75.3900	-2.87866231e-08
75.4000	-1.97183623e-08
75.4100	4.18981034e-09
75.4200	2.04334086e-08
75.4300	2.87176412e-08
75.4400	1.67817094e-08
75.4500	-8.42370522e-09
75.4600	-3.26180378e-08
75.4700	-5.64132592e-08
75.4800	-4.76876246e-08
75.4900	-3.23099968e-08
75.5000	3.54254633e-09
75.5100	3.90581501e-08
75.5200	4.84831826e-08
75.5300	5.15467581e-08
75.5400	2.35098776e-08
75.5500	-3.04979786e-09
75.5600	-2.58672206e-08
75.5700	-3.37897082e-08
75.5800	-1.90151519e-08
75.5900	3.84787845e-09
75.6000	3.44998098e-08
75.6100	4.97865406e-08
75.6200	5.57610286e-08
75.6300	4.07122070e-08
75.6400	1.81165562e-08
75.6500	-3.34155362e-09
75.6600	-2.45974340e-08
75.6700	-2.65877741e-08
75.6800	-2.70467669e-08
75.6900	-1.80017706e-08
75.7000	-9.70983651e-09
75.7100	-4.65606959e-09
75.7200	-1.02275083e-09
75.7300	-6.74218434e-10
75.7400	-6.82577817e-10
75.7500	-1.19383016e-09
75.7600	-2.34723808e-09
75.7700	-4.07399919e-09
75.7800	-5.36594958e-09
75.7900	-6.41491751e-09
75.8000	-3.24069400e-09
75.8100	1.30606672e-09
75.8200	7.07805375e-09
75.8300	1.30364883e-08
75.8400	8.31814500e-09
75.8500	2.45627791e-09
75.8600	-1.24123205e-08
75.8700	-2.51416343e-08
75.8800	-2.97027706e-08
75.8900	-2.72390843e-08
75.9000	-9.89930327e-09
75.9100	8.71334988e-09
75.9200	2.89862709e-08
75.9300	3.65762622e-08
75.9400	3.36700357e-08
75.9500	1.84092208e-08
75.9600	-3.20538223e-09
75.9700	-1.69301484e-08
75.9800	-2.83456939e-08
75.9900	-2.07565149e-08
76.0000	-1.07412008e-08
76.0100	3.96131681e-10
76.0200	9.62612667e-09
76.0300	3.91531099e-09
76.0400	-3.03241262e-09
76.0500	-1.42062383e-08
76.0600	-2.02386864e-08
76.0700	-1.62740114e-08
76.0800	-6.55192655e-09
76.0900	1.01270284e-08
76.1000	2.24362299e-08
76.1100	3.13952872e-08
76.1200	2.89379895e-08
76.1300	2.10896354e-08
76.1400	8.09837046e-09
76.1500	-6.23984739e-09
76.1600	-1.50961864e-08
76.1700	-2.31846306e-08
76.1800	-2.10360528e-08
76.1900	-1.75256186e-08
76.2000	-5.06584242e-09
76.2100	8.36525742e-09
76.2200	2.47850454e-08
76.2300	3.67694907e-08
76.2400	4.08170070e-08
76.2500	3.41358764e-08
76.2600	1.54386613e-08
76.2700	-6.70099085e-09
76.2800	-3.12836629e-08
76.2900	-3.93711128e-08
76.3000	-4.03254938e-08
76.3100	-2.18130868e-08
76.3200	1.22648020e-09
76.3300	1.48293558e-08
76.3400	2.65296046e-08
76.3500	9.35659853e-09
76.3600	-8.33586245e-09
76.3700	-2.89502571e-08
76.3800	-4.16296025e-08
76.3900	-3.22041678e-08
76.4000	-1.62632017e-08
76.4100	1.04283910e-08
76.4200	2.59446933e-08
76.4300	2.98558862e-08
76.4400	1.81722073e-08
76.4500	-3.74560636e-09
76.4600	-1.56061877e-08
76.4700	-2.34968090e-08
76.4800	-5.30049816e-09
76.4900	1.82317761e-08
76.5000	3.68705236e-08
76.5100	5.30412325e-08
76.5200	3.29714933e-08
76.5300	1.09571582e-08
76.5400	-2.05640897e-08
76.5500	-4.14529010e-08
76.5600	-3.54062064e-08
76.5700	-1.70137168e-08
76.5800	2.01914131e-08
76.5900	4.46448007e-08
76.6000	5.68187327e-08
76.6100	3.97656246e-08
76.6200	4.99915889e-09
76.6300	-2.98206065e-08
76.6400	-6.46595051e-08
76.6500	-5.93230095e-08
76.6600	-4.68442215e-08
76.6700	-8.21175835e-09
76.6800	2.92985688e-08
76.6900	4.04987105e-08
76.7000	4.42820215e-08
76.7100	1.61729603e-08
76.7200	-1.04038668e-08
76.7300	-3.34374025e-08
76.7400	-4.09866355e-08
76.7500	-2.67170784e-08
76.7600	-4.72838232e-09
76.7700	2.41524020e-08
76.7800	3.65828079e-08
76.7900	3.98203554e-08
76.8000	2.19758306e-08
76.8100	-2.72036763e-09
76.8200	-2.29712273e-08
76.8300	-4.25456224e-08
76.8400	-3.59359445e-08
76.8500	-2.75607804e-08
76.8600	-7.07093101e-09
76.8700	1.09972008e-08
76.8800	1.98187745e-08
76.8900	2.30412911e-08
76.9000	1.44069806e-08
76.9100	4.70702238e-09
76.9200	-6.38291131e-09
76.9300	-1.12118410e-08
76.9400	-1.08592502e-08
76.9500	-4.95163280e-09
76.9600	3.81285546e-09
76.9700	8.53613236e-09
76.9800	1.20766157e-08
76.9900	6.07626237e-09
77.0000	-1.14207011e-09
77.0100	-8.49307508e-09
77.0200	-1.44337604e-08
77.0300	-9.32694228e-09
77.0400	-2.55516923e-09
77.0500	9.90519973e-09
77.0600	1.83678600e-08
77.0700	1.90571977e-08
77.0800	1.16744423e-08
77.0900	-5.46209239e-09
77.1000	-2.11600104e-08
77.1100	-3.57549890e-08
77.1200	-3.38501357e-08
77.1300	-2.41536952e-08
77.1400	-2.75123807e-09
77.1500	2.17170805e-08
77.1600	3.07828671e-08
77.1700	3.77302214e-08
77.1800	1.79494809e-08
77.1900	-1.72321631e-09
77.2000	-2.06859149e-08
77.2100	-3.27028901e-08
77.2200	-2.33484091e-08
77.2300	-8.94377564e-09
77.2400	1.44979725e-08
77.2500	2.70832456e-08
77.2600	2.75092666e-08
77.2700	1.17713637e-08
77.2800	-1.54377109e-08
77.2900	-3.51762753e-08
77.3000	-5.16843488e-08
77.3100	-3.74714488e-08
77.3200	-1.61141364e-08
77.3300	1.64821946e-08
77.3400	4.87856669e-08
77.3500	5.02257305e-08
77.3600	4.68943560e-08
77.3700	1.67236423e-08
77.3800	-1.00749741e-08
77.3900	-2.74798910e-08
77.4000	-3.13608499e-08
77.4100	-1.29272780e-08
77.4200	7.52029032e-09
77.4300	3.00593165e-08
77.4400	3.22075162e-08
77.4500	2.09742361e-08
77.4600	-4.29771077e-09
77.4700	-3.51112365e-08
77.4800	-4.38825959e-08
77.4900	-4.81453303e-08
77.5000	-1.85665972e-08
77.5100	1.27017578e-08
77.5200	3.82890108e-08
77.5300	5.73498751e-08
77.5400	4.45039501e-08
77.5500	2.69241910e-08
77.5600	-2.64794770e-09
77.5700	-2.27202221e-08
77.5800	-2.83165129e-08
77.5900	-2.08924241e-08
77.6000	-9.30191903e-10
77.6100	1.42109319e-08
77.6200	2.64301719e-08
77.6300	2.14175139e-08
77.6400	1.02190464e-08
77.6500	-3.52537886e-09
77.6600	-1.77224188e-08
77.6700	-1.55131203e-08
77.6800	-1.20308375e-08
77.6900	-8.35973231e-10
77.7000	8.60017236e-09
77.7100	1.04738277e-08
77.7200	1.00257747e-08
77.7300	4.20877118e-09
77.7400	3.53158961e-10
77.7500	-7.38674531e-10
77.7600	2.03898121e-10
77.7700	2.96290483e-09
77.7800	1.37330645e-09
77.7900	-2.64639479e-09
77.8000	-1.06594819e-08
77.8100	-1.99704195e-08
77.8200	-2.23666225e-08
77.8300	-2.37105833e-08
77.8400	-1.44629738e-08
77.8500	-5.20889261e-09
77.8600	2.15194983e-09
77.8700	7.44403150e-09
77.8800	4.83720843e-09
77.8900	1.79667123e-09
77.9000	-2.16231942e-09
77.9100	-2.88372033e-09
77.9200	6.17821904e-10
77.9300	4.75940911e-09
77.9400	9.43068872e-09
77.9500	8.57485401e-09
77.9600	4.87650337e-09
77.9700	-9.49608414e-10
77.9800	-7.39847955e-09
77.9900	-4.49201674e-09
78.0000	-3.91255967e-10
78.0100	1.22505693e-08
78.0200	2.38211667e-08
78.0300	2.70004799e-08
78.0400	2.62960421e-08
78.0500	1.23221220e-08
78.0600	-1.59595859e-09
78.0700	-1.54054624e-08
78.0800	-1.99422795e-08
78.0900	-1.32746001e-08
78.1000	8.38690127e-10
78.1100	2.06602820e-08
78.1200	2.94446725e-08
78.1300	3.30170512e-08
78.1400	1.41136416e-08
78.1500	-1.06762840e-08
78.1600	-3.73990342e-08
78.1700	-6.37256746e-08
78.1800	-5.89851420e-08
78.1900	-5.06882549e-08
78.2000	-1.90210384e-08
78.2100	9.36065019e-09
78.2200	2.76330222e-08
78.2300	3.32726034e-08
78.2400	1.63061376e-08
78.2500	-3.77863952e-09
78.2600	-2.73559253e-08
78.2700	-3.18335549e-08
78.2800	-2.27565897e-08
78.2900	2.72102409e-09
78.3000	3.52908103e-08
78.3100	4.80319255e-08
78.3200	5.61617219e-08
78.3300	2.63892339e-08
78.3400	-6.40125893e-09
78.3500	-3.72522441e-08
78.3600	-6.14248009e-08
78.3700	-4.80311975e-08
78.3800	-2.84087779e-08
78.3900	8.56534376e-09
78.4000	3.45138943e-08
78.4100	4.22702523e-08
78.4200	3.28345511e-08
78.4300	5.54555775e-09
78.4400	-1.38647038e-08
78.4500	-2.81045475e-08
78.4600	-1.44480161e-08
78.4700	1.02202423e-08
78.4800	3.60614495e-08
78.4900	6.21425780e-08
78.5000	4.92016973e-08
78.5100	3.26288818e-08
78.5200	-5.45417239e-09
78.5300	-3.86342322e-08
78.5400	-4.78440975e-08
78.5500	-4.68486447e-08
78.5600	-1.99997196e-08
78.5700	3.77631748e-09
78.5800	2.28698584e-08
78.5900	2.55666312e-08
78.6000	1.24739234e-08
78.6100	-2.52000048e-09
78.6200	-1.86661766e-08
78.6300	-1.44751736e-08
78.6400	-2.98364472e-09
78.6500	1.65026711e-08
78.6600	3.74102824e-08
78.6700	3.25285786e-08
78.6800	2.49755040e-08
78.6900	-2.91287735e-09
78.7000	-2.77388176e-08
78.7100	-3.93962610e-08
78.7200	-4.22862351e-08
78.7300	-2.49014360e-08
78.7400	-7.32223701e-09
78.7500	1.05308891e-08
78.7600	1.65509038e-08
78.7700	1.20056404e-08
78.7800	2.32409729e-09
78.7900	-1.02277198e-08
78.8000	-1.22560990e-08
78.8100	-1.08643610e-08
78.8200	-3.10409923e-09
78.8300	5.62528567e-09
78.8400	2.43594208e-09
78.8500	-1.76782795e-09
78.8600	-1.35097111e-08
78.8700	-2.24548323e-08
78.8800	-2.07214078e-08
78.8900	-1.36789229e-08
78.9000	4.60627768e-09
78.9100	2.02339270e-08
78.9200	3.23952051e-08
78.9300	3.29709038e-08
78.9400	2.39585366e-08
78.9500	9.79512995e-09
78.9600	-7.01738274e-09
78.9700	-1.39462107e-08
78.9800	-1.79822529e-08
78.9900	-1.04383420e-08
79.0000	-1.41613923e-09
79.0100	5.59047937e-09
79.0200	1.15029775e-08
79.0300	8.84486522e-09
79.0400	5.25935223e-09
79.0500	-1.49477991e-09
79.0600	-7.26362069e-09
79.0700	-1.11166172e-08
79.0800	-1.28294223e-08
79.0900	-1.19561629e-08
79.1000	-8.72226566e-09
79.1100	-3.67854613e-09
79.1200	2.30301253e-09
79.1300	8.72743965e-09
79.1400	1.14348827e-08
79.1500	1.31688300e-08
79.1600	8.76354628e-09
79.1700	3.74739117e-09
79.1800	2.20093628e-10
79.1900	-2.04417505e-09
79.2000	3.99146030e-09
79.2100	1.04206242e-08
79.2200	1.80606452e-08
79.2300	2.04280423e-08
79.2400	1.33602177e-08
79.2500	-1.76523402e-11
79.2600	-2.04627732e-08
79.2700	-3.52201542e-08
79.2800	-4.59410747e-08
79.2900	-3.98299182e-08
79.3000	-2.64400258e-08
79.3100	-7.10165155e-09
79.3200	1.36200906e-08
79.3300	1.71216065e-08
79.3400	1.85770138e-08
79.3500	3.70284147e-09
79.3600	-9.78451171e-09
79.3700	-1.54710069e-08
79.3800	-1.56875502e-08
79.3900	-6.66370357e-10
79.4000	1.46029048e-08
79.4100	3.02815371e-08
79.4200	3.55959075e-08
79.4300	3.01473904e-08
79.4400	1.65945759e-08
79.4500	-2.27668376e-09
79.4600	-1.31442608e-08
79.4700	-2.08524894e-08
79.4800	-1.39060617e-08
79.4900	-3.96209069e-09
79.5000	6.19950014e-09
79.5100	1.56061913e-08
79.5200	1.22136009e-08
79.5300	7.78557945e-09
79.5400	-1.70454892e-09
79.5500	-8.91752450e-09
79.5600	-1.03617130e-08
79.5700	-8.45625121e-09
79.5800	-1.44656028e-09
79.5900	4.41153775e-09
79.6000	9.16069448e-09
79.6100	9.18940407e-09
79.6200	6.35723663e-09
79.6300	1.82592586e-09
79.6400	-3.31533379e-09
79.6500	-4.75572497e-09
79.6600	-5.53818398e-09
79.6700	-1.90538281e-09
79.6800	1.88333521e-09
79.6900	5.46097828e-09
79.7000	8.18749620e-09
79.7100	7.25417596e-09
79.7200	5.17239520e-09
79.7300	4.34799459e-10
79.7400	-3.38574207e-09
79.7500	-5.91407087e-09
79.7600	-4.79428642e-09
79.7700	-4.17258021e-10
79.7800	5.34920254e-09
79.7900	1.18921105e-08
79.8000	1.23716990e-08
79.8100	1.08807087e-08
79.8200	2.36680474e-09
79.8300	-7.21580348e-09
79.8400	-1.08206084e-08
79.8500	-1.29063153e-08
79.8600	-1.51227508e-09
79.8700	1.01904741e-08
79.8800	2.30719303e-08
79.8900	3.02237633e-08
79.9000	2.52422764e-08
79.9100	1.44646497e-08
79.9200	-3.87315940e-09
79.9300	-1.61121123e-08
79.9400	-2.33037360e-08
79.9500	-1.78909227e-08
79.9600	-5.99582748e-09
79.9700	3.65040627e-09
79.9800	1.26384367e-08
79.9900	3.11306518e-09
80.0000	-8.77571932e-09
80.0100	-2.59781127e-08
80.0200	-4.08632214e-08
80.0300	-3.75962667e-08
80.0400	-3.06872454e-08
80.0500	-1.13344968e-08
80.0600	4.37507955e-09
80.0700	1.30007097e-08
80.0800	1.40581211e-08
80.0900	5.97060140e-09
80.1000	8.15989634e-10
80.1100	-2.09005937e-09
80.1200	4.75332284e-09
80.1300	1.62006031e-08
80.1400	2.17445245e-08
80.1500	2.57423281e-08
80.1600	9.35689185e-09
80.1700	-9.15662024e-09
80.1800	-2.79208572e-08
80.1900	-4.30686981e-08
80.2000	-3.44516509e-08
80.2100	-2.20177399e-08
80.2200	2.16036742e-09
80.2300	1.98314509e-08
80.2400	2.58583864e-08
80.2500	2.21402208e-08
80.2600	7.50754188e-09
80.2700	-1.86472959e-09
80.2800	-7.50380865e-09
80.2900	-3.18206228e-10
80.3000	1.24132044e-08
80.3100	1.79845963e-08
80.3200	2.18908675e-08
80.3300	3.91851949e-09
80.3400	-1.56738453e-08
80.3500	-3.10333896e-08
80.3600	-4.16030548e-08
80.3700	-2.52296505e-08
80.3800	-5.98193081e-09
80.3900	2.12728106e-08
80.4000	3.79654151e-08
80.4100	3.72304934e-08
80.4200	2.48743190e-08
80.4300	4.49920601e-10
80.4400	-1.45811177e-08
80.4500	-2.34477635e-08
80.4600	-1.39016807e-08
80.4700	2.91258447e-09
80.4800	1.40284813e-08
80.4900	2.39788027e-08
80.5000	1.12772894e-08
80.5100	-2.55680203e-09
80.5200	-1.26153619e-08
80.5300	-1.80929330e-08
80.5400	-1.17455960e-09
80.5500	1.59445698e-08
80.5600	3.35722810e-08
80.5700	3.77418949e-08
80.5800	2.14039320e-08
80.5900	-3.12197265e-09
80.6000	-3.55325619e-08
80.6100	-4.84206799e-08
80.6200	-4.94769971e-08
80.6300	-2.57379240e-08
80.6400	6.90205836e-09
80.6500	2.71211148e-08
80.6600	4.51320067e-08
80.6700	2.57462602e-08
80.6800	4.68113632e-09
80.6900	-1.89913096e-08
80.7000	-3.61753966e-08
80.7100	-2.54595400e-08
80.7200	-1.02787556e-08
80.7300	1.52271744e-08
80.7400	2.96032373e-08
80.7500	2.82963059e-08
80.7600	1.49537359e-08
80.7700	-9.13493978e-09
80.7800	-2.19771266e-08
80.7900	-2.85345108e-08
80.8000	-1.49006045e-08
80.8100	5.29547128e-09
80.8200	1.80712144e-08
80.8300	2.97177764e-08
80.8400	1.37583283e-08
80.8500	-2.69736288e-09
80.8600	-1.88204946e-08
80.8700	-2.90620729e-08
80.8800	-1.68468105e-08
80.8900	-2.11181803e-09
80.9000	1.79590735e-08
80.9100	2.58797125e-08
80.9200	1.79521960e-08
80.9300	-2.65830208e-10
80.9400	-2.70001404e-08
80.9500	-3.83475921e-08
80.9600	-4.17818023e-08
80.9700	-2.10808476e-08
80.9800	6.68405764e-09
80.9900	2.63164032e-08
81.0000	4.49105496e-08
81.0100	2.89927598e-08
81.0200	1.25704904e-08
81.0300	-7.80353629e-09
81.0400	-2.07484605e-08
81.0500	-8.31061797e-09
81.0600	9.46064031e-09
81.0700	3.76024292e-08
81.0800	5.13480350e-08
81.0900	4.76982527e-08
81.1000	2.44582007e-08
81.1100	-1.38010580e-08
81.1200	-4.11191121e-08
81.1300	-6.32704862e-08
81.1400	-4.92144538e-08
81.1500	-2.56755294e-08
81.1600	6.08468648e-09
81.1700	3.79733680e-08
81.1800	3.20102679e-08
81.1900	2.27273619e-08
81.2000	-8.37141178e-09
81.2100	-3.28363303e-08
81.2200	-3.68893870e-08
81.2300	-2.85467450e-08
81.2400	1.97767339e-09
81.2500	2.47570910e-08
81.2600	3.88621076e-08
81.2700	2.67144367e-08
81.2800	-4.06417367e-09
81.2900	-3.48460883e-08
81.3000	-6.56294317e-08
81.3100	-5.30400731e-08
81.3200	-3.03640396e-08
81.3300	1.89318820e-08
81.3400	6.86834289e-08
81.3500	7.46405895e-08
81.3600	7.16469513e-08
81.3700	1.83050695e-08
81.3800	-3.12601133e-08
81.3900	-7.03044916e-08
81.4000	-8.25956033e-08
81.4100	-5.07438251e-08
81.4200	-6.08714897e-09
81.4300	5.18669213e-08
81.4400	7.59231673e-08
81.4500	7.77339663e-08
81.4600	3.96226083e-08
81.4700	-1.42474959e-08
81.4800	-4.74811395e-08
81.4900	-7.64936888e-08
81.5000	-4.46302530e-08
81.5100	-8.73409754e-09
81.5200	3.34980677e-08
81.5300	6.59537554e-08
81.5400	5.06133300e-08
81.5500	2.64173207e-08
81.5600	-2.02128349e-08
81.5700	-5.03227136e-08
81.5800	-5.52588372e-08
81.5900	-3.54503301e-08
81.6000	8.18633988e-09
81.6100	4.05604280e-08
81.6200	6.61087089e-08
81.6300	5.16995554e-08
81.6400	2.29467075e-08
81.6500	-1.33243537e-08
81.6600	-5.09319860e-08
81.6700	-4.72373891e-08
81.6800	-4.01127498e-08
81.6900	-1.08113589e-08
81.7000	1.34370390e-08
81.7100	1.59575671e-08
81.7200	1.05998002e-08
81.7300	-1.29765236e-08
81.7400	-2.86054214e-08
81.7500	-3.30356733e-08
81.7600	-2.11083028e-08
81.7700	5.42408772e-09
81.7800	2.61720322e-08
81.7900	4.36874922e-08
81.8000	3.53003157e-08
81.8100	1.84947823e-08
81.8200	-3.89330366e-09
81.8300	-2.71309085e-08
81.8400	-2.44913064e-08
81.8500	-2.00075071e-08
81.8600	-2.59674473e-09
81.8700	1.15938242e-08
81.8800	1.34891093e-08
81.8900	1.10969158e-08
81.9000	-3.74644015e-10
81.9100	-7.95223687e-09
81.9200	-1.04507424e-08
81.9300	-8.45987955e-09
81.9400	-2.75367745e-09
81.9500	-3.57735445e-09
81.9600	-7.75925499e-09
81.9700	-1.60678490e-08
81.9800	-2.55842557e-08
81.9900	-2.00252316e-08
82.0000	-1.25416843e-08
82.0100	7.53335800e-09
82.0200	2.55065674e-08
82.0300	2.70154187e-08
82.0400	2.32672441e-08
82.0500	1.55756404e-09
82.0600	-1.58062347e-08
82.0700	-2.47197089e-08
82.0800	-1.92471165e-08
82.0900	3.60863979e-09
82.1000	2.55706123e-08
82.1100	4.68473505e-08
82.1200	4.40425741e-08
82.1300	2.98659714e-08
82.1400	4.96669086e-09
82.1500	-2.27409101e-08
82.1600	-2.40994190e-08
82.1700	-2.22924095e-08
82.1800	1.39730759e-09
82.1900	2.23318495e-08
82.2000	2.51609544e-08
82.2100	2.17230845e-08
82.2200	-9.97784936e-10
82.2300	-1.77067417e-08
82.2400	-2.36575389e-08
82.2500	-1.45776575e-08
82.2600	1.13365840e-08
82.2700	3.12919739e-08
82.2800	4.70185014e-08
82.2900	3.46363043e-08
82.3000	1.00989830e-08
82.3100	-1.88800901e-08
82.3200	-4.88921287e-08
82.3300	-4.30292503e-08
82.3400	-3.34978830e-08
